	Control_1	Control_2	Control_3	Treatment_1	Treatment_2	Treatment_3
ENSMUSG00000100237	0	0	0	0	0	0
ENSMUSG00000098529	0	0	0	0	0	0
ENSMUSG00000086727	10.64489405026	0	4.06758580285476	4.24852087853022	0	0
ENSMUSG00000100910	0	0	0	0	0	0
ENSMUSG00000099796	0	0	0	0	0	0
ENSMUSG00000050217	0	0	0	0	0	0
ENSMUSG00000026063	0	0	0	0	0	0
ENSMUSG00000077664	0	0	0	0	0	0
ENSMUSG00000100205	0	0	0	0	0	0
ENSMUSG00000100592	0	0	0	0	0	0
ENSMUSG00000094215	0	0	0	0	0	0
ENSMUSG00000101093	0	0	0	0	0	0
ENSMUSG00000070960	352.168578162768	272.772933960116	686.405104231741	271.055632050228	368.820841775457	774.606085523355
ENSMUSG00000088620	0	0	0	0	0	0
ENSMUSG00000082159	0	0	0	0	0	0
ENSMUSG00000026058	7.983670537695	8.02273335176813	17.2872396621327	5.94792922994231	81.2283996767376	6.27211405282068
ENSMUSG00000064688	0	0	0	0	0	0
ENSMUSG00000103482	0	0	0	0	0	0
ENSMUSG00000104498	0	0	0	0	0	0
ENSMUSG00000104313	0	0	0	0	0	0
ENSMUSG00000102865	0	0	0	0	0	0
ENSMUSG00000102321	0	0	0	0	0	0
ENSMUSG00000091318	0	0	0	0	0	0
ENSMUSG00000089489	0	0	0	0	0	0
ENSMUSG00000104433	0	0	0	0	0	0
ENSMUSG00000089395	0	0	0	0	0	0
ENSMUSG00000102926	0	0	0	0	0	0
ENSMUSG00000100497	0	0	0	0	0	0
ENSMUSG00000102917	0	0	0	0	0	0
ENSMUSG00000100481	30.1605331424033	35.5292477006874	23.3886183664149	27.1905336225934	19.7582593808281	27.1791608955563
ENSMUSG00000100590	0	0	0	0	0	0
ENSMUSG00000088750	0	0	0	0	0	0
ENSMUSG00000104230	0	0	0	0	0	0
ENSMUSG00000101754	0	0	0	0	0	0
ENSMUSG00000065223	0	0	0	0	0	0
ENSMUSG00000100318	0	0	0	0	0	0
ENSMUSG00000101612	0	0	0	0	1.09768107671267	0
ENSMUSG00000065260	0	0	0	0	0	0
ENSMUSG00000026134	1214.40499623383	657.864134844987	1548.73329443695	1026.4426442529	1630.05639891832	916.774004053957
ENSMUSG00000101682	0	0	0	0	0	0
ENSMUSG00000102714	0	0	0	0	0	0
ENSMUSG00000102093	0	0	0	0	0	0
ENSMUSG00000103746	12.4190430586367	6.87662858722983	20.3379290142738	9.34674593276649	16.4652161506901	19.8616945005988
ENSMUSG00000102198	0	0	0	0	0	0
ENSMUSG00000004768	999.732966220251	519.185458335852	715.895101302438	639.827244306651	790.330375233123	436.957279013174
ENSMUSG00000042215	973.120731094601	805.711649470428	1315.86400722351	811.467487799272	1064.75064441129	1004.58360079345
ENSMUSG00000103072	0	0	0	0	0	0
ENSMUSG00000042197	837.398331953786	742.675887420821	1037.23437972796	892.189384491347	902.293845057815	941.862460265239
ENSMUSG00000081402	31.0476076465917	51.5747144042237	30.5068935214107	27.1905336225934	52.6886916822082	41.8140936854712
ENSMUSG00000042182	243.058414147603	43.5519810524556	189.142739832746	150.39763909997	145.991583202785	90.9456537658999
ENSMUSG00000104416	0	0	0	0	0	0
ENSMUSG00000026131	1118.60094978149	672.763496783985	727.080962260288	733.294703634316	1320.51033528534	779.832847234038
ENSMUSG00000103888	0	0	0	0	0	0
ENSMUSG00000103596	0	0	0	0	0	0
ENSMUSG00000099382	0	0	0	0	0	0
ENSMUSG00000084506	0	0	0	0	0	0
ENSMUSG00000103364	0	0	0	0	0	0
ENSMUSG00000103405	0	0	0	0	0	0
ENSMUSG00000096992	0	0	0	0	0	0
ENSMUSG00000104475	0	0	0	0	0	0
ENSMUSG00000103001	0	0	0	0	0	0
ENSMUSG00000104397	0	0	0	0	0	0
ENSMUSG00000102839	0	0	0	0	0	0
ENSMUSG00000101206	0	40.1136667588407	0	0	0	0
ENSMUSG00000101462	49.6761722345466	38.9675619943023	97.6220592685142	50.1325463666566	137.210134589084	47.0408553961551
ENSMUSG00000102336	54.1115447554883	40.1136667588407	74.2334409020994	50.1325463666566	23.0513026109661	21.9523991848724
ENSMUSG00000092852	0	0	0	0	0	0
ENSMUSG00000042111	636.032419503035	673.909601548523	849.108536345931	659.370440347891	726.664872783788	713.975649679421
ENSMUSG00000101711	0.887074504188333	5.73052382269152	1.01689645071369	1.69940835141209	1.09768107671267	1.04535234213678
ENSMUSG00000026127	555.308639621896	649.841401493219	687.422000682454	582.897064534346	662.999370334453	626.166052939932
ENSMUSG00000026126	391.199856347055	628.065410966991	343.711000341227	282.101786334407	419.31417130424	442.184040723858
ENSMUSG00000100280	0	0	0	0	0	0
ENSMUSG00000101223	2.661223512565	1.1461047645383	5.08448225356845	0.849704175706044	4.39072430685068	2.09070468427356
ENSMUSG00000026125	0.887074504188333	0	1.01689645071369	0	1.09768107671267	1.04535234213678
ENSMUSG00000101116	0	0	0	0	0	0
ENSMUSG00000026124	0	5.73052382269152	0	0.849704175706044	0	0
ENSMUSG00000101803	0	0	0	0	0	0
ENSMUSG00000037529	0	0	2.03379290142738	0	0	0
ENSMUSG00000045815	0	0	0	0	0	0
ENSMUSG00000045174	0	1.1461047645383	4.06758580285476	0.849704175706044	0	0
ENSMUSG00000100524	0	0	0	0	0	0
ENSMUSG00000102499	0	0	0	0	0	0
ENSMUSG00000103521	0	0	0	0	0	0
ENSMUSG00000104098	0	0	0	0	0	0
ENSMUSG00000037509	79.83670537695	170.769609916207	155.585156959195	174.189356019739	107.572745517842	151.576089609833
ENSMUSG00000104492	0	0	0	0	0	0
ENSMUSG00000102537	0	0	0	0	0	0
ENSMUSG00000102612	0	0	0	0	0	0
ENSMUSG00000104002	0	0	0	0	0	0
ENSMUSG00000037503	4130.21889150088	2710.53776813309	4787.54848996005	4698.86409165443	4884.68079137138	3818.67210582566
ENSMUSG00000104358	0	0	0	0	0	0
ENSMUSG00000026123	2227.4440800169	3540.31761765882	2910.35764194258	2717.35395390793	3205.228744001	1984.07874537561
ENSMUSG00000103716	0	0	0	0	0	0
ENSMUSG00000103548	1.77414900837667	6.87662858722983	3.05068935214107	5.94792922994231	9.87912969041404	5.2267617106839
ENSMUSG00000103760	0	1.1461047645383	0	1.69940835141209	1.09768107671267	1.04535234213678
ENSMUSG00000103997	0	0	0	0	0	0
ENSMUSG00000077231	0	0	0	0	0	0
ENSMUSG00000104417	0	0	0	0	2.19536215342534	2.09070468427356
ENSMUSG00000064601	0	0	0	0	0	0
ENSMUSG00000101714	0	0	0	0	0	0
ENSMUSG00000102531	0	0	0	0	0	1.04535234213678
ENSMUSG00000103096	0	0	0	0	0	0
ENSMUSG00000102279	4.43537252094166	0	6.10137870428214	1.69940835141209	0	0
ENSMUSG00000103708	0.887074504188333	0	0	0.849704175706044	0	0
ENSMUSG00000104201	0	0	0	0	0	0
ENSMUSG00000102434	0	0	3.05068935214107	0.849704175706044	1.09768107671267	1.04535234213678
ENSMUSG00000045216	523.373957471116	342.685324596953	1012.82886491084	508.123097072215	407.239679460401	719.202411390105
ENSMUSG00000104523	0	0	0	0	0	0
ENSMUSG00000102202	27.4993096298383	6.87662858722983	28.4731006199833	26.3408294468874	35.1257944548055	6.27211405282068
ENSMUSG00000037470	4836.33019683479	5072.65968784653	6247.81179318491	4791.48184680638	6613.52848719384	4460.51844389764
ENSMUSG00000098752	0	0	0	0	0	0
ENSMUSG00000047180	683.047368225016	857.286363874652	771.824406091691	664.468665402127	1008.76890949894	290.607951114025
ENSMUSG00000037447	854.252747533365	394.260039001177	1215.19125860286	522.568068059217	1486.26017786896	666.934794283266
ENSMUSG00000102762	0	0	1.01689645071369	0	0	0
ENSMUSG00000010453	2015.43327351589	2044.65089993633	2266.66218864081	1823.46516106517	2671.75574071864	1901.4959103468
ENSMUSG00000098680	0	0	0	0	0	0
ENSMUSG00000037432	65.6435133099366	35.5292477006874	44.7434438314024	38.236687906772	93.302891520577	49.1315600804287
ENSMUSG00000001143	676.837846695698	507.724410690469	480.992021187575	604.139668926998	581.770970657716	683.660431757455
ENSMUSG00000037408	228.86522208059	1101.40667872131	463.704781525443	247.263915130459	511.519381748105	446.365450092405
ENSMUSG00000104316	0	0	0	0	0	0
ENSMUSG00000001138	470.149487219816	642.964772905989	512.5158111597	415.505341920256	491.761122367277	490.27024846215
ENSMUSG00000102845	0	0	0	0	0	0
ENSMUSG00000067653	0	0	0	0	0	0
ENSMUSG00000103661	3.54829801675333	2.29220952907661	9.15206805642321	4.24852087853022	2.19536215342534	5.2267617106839
ENSMUSG00000079610	108.223089510977	136.386466980058	109.824816677079	84.1207133948984	135.014772435659	102.444529529405
ENSMUSG00000026121	442.650177589978	936.367592627795	1020.96403651654	588.844993764289	1315.02192990178	1136.29799590268
ENSMUSG00000087589	43.4666507052283	46.9902953460705	50.8448225356845	29.7396461497116	74.6423132164616	66.902549896754
ENSMUSG00000046337	66.530587814125	116.902685982907	59.9968905921077	70.5254465836017	139.405496742509	166.211022399748
ENSMUSG00000089906	0	0	0	0	0	0
ENSMUSG00000077939	0	0	0	0	0	0
ENSMUSG00000061518	3150.00156437277	4801.03285865096	2877.81695551974	2855.85573454802	5324.85090313317	3610.64698974044
ENSMUSG00000037351	4027.31824901503	3731.71711333672	4179.44441243326	2975.66402332257	6316.05691540471	3566.7421913707
ENSMUSG00000102416	9.75781954607166	10.3149428808447	14.2365503099917	6.79763340564836	4.39072430685068	5.2267617106839
ENSMUSG00000104237	0	0	0	0	0	0
ENSMUSG00000026117	66.530587814125	42.4058762879173	19.3210325635601	22.0923085683572	63.6655024493349	17.7709898163253
ENSMUSG00000097291	0	0	0	0	0	0
ENSMUSG00000026116	1783.90682792274	2136.3392810994	2787.31317140622	1978.11132104367	1516.99524801691	1340.14170261935
ENSMUSG00000103016	0	0	0	0	0	0
ENSMUSG00000102930	0	0	0	0	0	0
ENSMUSG00000103159	0	0	0	0	0	0
ENSMUSG00000080054	23.0639371088967	28.6526191134576	23.3886183664149	22.0923085683572	19.7582593808281	25.0884562112827
ENSMUSG00000095944	0	0	0	0	0	0
ENSMUSG00000050122	8.87074504188333	259.019676785657	0	0.849704175706044	3.29304323013801	10.4535234213678
ENSMUSG00000103603	0	0	0	0	0	0
ENSMUSG00000026114	7.983670537695	68.7662858722983	5.08448225356845	5.09822505423627	5.48840538356335	0
ENSMUSG00000102231	0	0	0	0	0	0
ENSMUSG00000026113	382.329111305171	537.523134568465	652.847521358189	469.036704989737	489.565760213851	511.177295304886
ENSMUSG00000086064	0	0	0	0	0	0
ENSMUSG00000102879	0	0	0	0	0	0
ENSMUSG00000026112	2145.83322563158	968.458526034867	2023.62393692024	2022.29593818039	1713.48016074848	1897.31450097826
ENSMUSG00000026111	1176.26079255373	1669.87464193231	1038.25127617868	970.362168656303	1496.13930755937	1369.41156819918
ENSMUSG00000026110	704.337156325536	724.338211188208	1108.41713127792	718.000028471607	723.37182955365	832.100464340877
ENSMUSG00000103948	0	0	0	0	0	0
ENSMUSG00000087233	0	0	0	0	0	0
ENSMUSG00000026090	15.0802665712017	218.906010026816	25.4224112678422	15.2946751627088	27.4420269178168	546.719274937536
ENSMUSG00000089767	0	0	0	0	0	0
ENSMUSG00000104365	0	0	0	0	0	0
ENSMUSG00000102650	0	0	0	0	0	0
ENSMUSG00000060771	174.753677325102	75.6429144595281	156.602053409908	167.391722614091	177.824334427453	119.170167003593
ENSMUSG00000097268	0	0	2.03379290142738	0.849704175706044	0	0
ENSMUSG00000037216	15.96734107539	5.73052382269152	7.11827515499583	10.1964501084725	4.39072430685068	8.36281873709425
ENSMUSG00000026088	1200.21180416681	493.971153516009	525.735465018978	776.629616595325	711.297337709811	705.612830942327
ENSMUSG00000026087	2726.86702587494	2668.13189184517	1975.8298037367	1964.51605423237	2535.64328720627	1915.08549079458
ENSMUSG00000061584	0	0	0	0	0	0
ENSMUSG00000087374	0	3.43831429361491	1.01689645071369	0	3.29304323013801	0
ENSMUSG00000026085	0	0	0	0	0	0
ENSMUSG00000089141	0	0	0	0	0	0
ENSMUSG00000058407	2144.0590766232	1627.46876564439	1877.19084801747	1999.35392543632	2261.2230180281	1994.53226879698
ENSMUSG00000026083	6186.45759220943	6797.54735847668	5144.47914416056	4586.70314046123	6410.457488002	4677.95173106209
ENSMUSG00000026082	376.119589775853	280.795667311885	598.952009470363	403.609483460371	341.378814857641	320.923169035992
ENSMUSG00000103804	0	0	0	0	0	0
ENSMUSG00000102716	0.887074504188333	1.1461047645383	0	0.849704175706044	20.8559404575407	0
ENSMUSG00000037138	292.73458638215	40.1136667588407	26.4393077185559	243.015394251929	158.066075046625	19.8616945005988
ENSMUSG00000085391	0	0	0	0	0	0
ENSMUSG00000085280	0	0	0	0	0	0
ENSMUSG00000087131	0	0	0	0	0	0
ENSMUSG00000102984	0	0	0	0	0	0
ENSMUSG00000102541	0	0	0	0	0	0
ENSMUSG00000103531	0	0	0	0	0	0
ENSMUSG00000048814	0	24.0682000553044	1.01689645071369	0	0	0
ENSMUSG00000026080	106.4489405026	115.756581218369	163.720328564904	77.32307998925	162.456799353475	27.1791608955563
ENSMUSG00000103647	0	0	0	0	0	0
ENSMUSG00000102447	0.887074504188333	3.43831429361491	6.10137870428214	0.849704175706044	4.39072430685068	4.18140936854712
ENSMUSG00000067604	0	3.43831429361491	0	0	0	0
ENSMUSG00000026078	1574.55724493429	1849.81308996482	1657.54121466331	1467.43911144434	2366.60040139252	1771.87221992184
ENSMUSG00000103046	0	0	0	0	0	0
ENSMUSG00000104188	0	0	0	0	0	0
ENSMUSG00000103182	0.887074504188333	1.1461047645383	0	2.54911252711813	0	0
ENSMUSG00000098833	0	0	0	0	0	0
ENSMUSG00000026077	69.19181132669	102.003324043909	22.3717219157012	37.386983731066	218.438534265821	49.1315600804287
ENSMUSG00000092553	0	0	0	0	0	0
ENSMUSG00000092563	0	0	0	0	0	0
ENSMUSG00000073702	28411.2222201439	30308.7404982155	22048.3488443742	19413.191302356	30306.9745280368	23685.5933681352
ENSMUSG00000003134	153.463889224582	1030.34818331994	221.683426255584	244.714802603341	322.718236553525	221.614696532997
ENSMUSG00000102607	0	0	0	0	0	0
ENSMUSG00000065629	0	0	0	0	0	0
ENSMUSG00000003135	1015.70030729564	1216.01715517514	857.243707951641	804.669854393624	1296.36135159766	702.476773915917
ENSMUSG00000085894	86.0462269062683	69.9123906368366	114.909298930647	109.61183866608	238.19679364665	105.580586555815
ENSMUSG00000077704	0	0	0	0	0	0
ENSMUSG00000048234	988.200997665803	1036.07870714263	1349.42159009707	1072.32666974103	2083.39868360065	1310.87183703952
ENSMUSG00000064936	0	0	0	0	0	0
ENSMUSG00000102471	0	1.1461047645383	4.06758580285476	0.849704175706044	1.09768107671267	0
ENSMUSG00000050967	13.306117562825	75.6429144595281	26.4393077185559	14.4449709870028	27.4420269178168	9.40817107923103
ENSMUSG00000097083	0	29.7987238779959	1.01689645071369	2.54911252711813	1.09768107671267	1.04535234213678
ENSMUSG00000057173	21.28978810052	61.8896572850684	8.13517160570952	28.8899419740055	36.2234755315181	19.8616945005988
ENSMUSG00000091937	0	0	0	0	0	0
ENSMUSG00000101634	0	1.1461047645383	0	0.849704175706044	0	2.09070468427356
ENSMUSG00000026074	5349.05926025565	2050.38142375903	8297.87503782371	6330.29610901003	12045.9521358448	4031.92398362156
ENSMUSG00000102985	0	0	0	0.849704175706044	0	0
ENSMUSG00000026073	73.6271838476316	12.6071524099213	126.095159888498	247.263915130459	918.759061208505	65.8571975546172
ENSMUSG00000097899	0	0	0	0	0	0
ENSMUSG00000102975	0	0	0	0	0	0
ENSMUSG00000101749	0	0	0	0	0	0
ENSMUSG00000026072	1897.45236445884	273.919038724655	595.901320118222	520.868659707805	783.744288772847	277.018370666247
ENSMUSG00000103560	0	0	0	0	0	0
ENSMUSG00000070942	620.952152931833	91.6883811630643	373.200997411924	610.937302332646	413.825765920677	524.766875752664
ENSMUSG00000103230	0	0	0	0	0	0
ENSMUSG00000026069	26282.2434100919	29.7987238779959	320.322381974812	15183.3639156913	23670.394738232	7.31746639495746
ENSMUSG00000026070	51.4503212429233	93.980590692141	54.9124083385393	87.5195300977226	15.3675350739774	1100.75601627003
ENSMUSG00000026068	349.507354650203	8.02273335176813	702.67544744316	389.164512473368	1352.34308651001	192.344830953168
ENSMUSG00000104441	0	0	0	0	0	0
ENSMUSG00000026065	57.6598427722416	11.461047645383	22.3717219157012	22.0923085683572	16.4652161506901	12.5442281056414
ENSMUSG00000102676	0	0	0	0	0	0
ENSMUSG00000026062	19.5156390921433	42.4058762879173	1128.7550602922	11.8958584598846	569.696478813876	0
ENSMUSG00000103679	0	0	0	0	0	0
ENSMUSG00000103270	15.96734107539	2.29220952907661	10.1689645071369	7.6473375813544	5.48840538356335	2.09070468427356
ENSMUSG00000041945	15.0802665712017	1.1461047645383	26.4393077185559	7.6473375813544	2.19536215342534	2.09070468427356
ENSMUSG00000079588	21.28978810052	11.461047645383	5.08448225356845	11.8958584598846	6.58608646027603	4.18140936854712
ENSMUSG00000094136	0	0	0	0	0	0
ENSMUSG00000104072	0	0	0	0	0	0
ENSMUSG00000100185	0	0	0	0	0	0
ENSMUSG00000100832	3.54829801675333	8.02273335176813	4.06758580285476	4.24852087853022	2.19536215342534	5.2267617106839
ENSMUSG00000100178	0	0	0	0	0	0
ENSMUSG00000101877	0	0	0	0	0	0
ENSMUSG00000053640	0	0	0	0	0	0
ENSMUSG00000101919	0	0	0	0	0	0
ENSMUSG00000101299	0	0	0	0	0	0
ENSMUSG00000100180	0	0	0	0	0	0
ENSMUSG00000103106	0	0	0	0	0	0
ENSMUSG00000060424	1.77414900837667	17.1915714680746	1.01689645071369	2.54911252711813	32.9304323013801	1.04535234213678
ENSMUSG00000104199	0	0	0	0	0	0
ENSMUSG00000093436	0	0	0	0	0	0
ENSMUSG00000045515	0	0	0	0	0	0
ENSMUSG00000097063	0	0	0	0	0	0
ENSMUSG00000099784	0	0	0	0	0	0
ENSMUSG00000060679	1549.71915881702	1150.68918359646	1575.17260215551	1313.64265564154	1514.79988586349	1451.99440322799
ENSMUSG00000077448	0	0	0	0	0	0
ENSMUSG00000041907	0.887074504188333	1.1461047645383	0	2.54911252711813	4.39072430685068	6.27211405282068
ENSMUSG00000089088	0	0	0	0	0	0
ENSMUSG00000070939	858.688120054306	1002.84166897102	964.017835276578	859.900625814517	530.17996005222	648.118452124804
ENSMUSG00000100269	0	0	0	0	0	0
ENSMUSG00000041878	0	0	0	0	0	0
ENSMUSG00000010290	484.34267928683	394.260039001177	599.968905921077	457.990550705558	347.964901317917	554.036741332494
ENSMUSG00000008136	2961.05469498066	1434.92316520196	2181.24288678086	2887.29478904914	2520.27575213229	1827.27589405509
ENSMUSG00000094497	0	0	0	0	0	0
ENSMUSG00000099576	0.887074504188333	0	4.06758580285476	1.69940835141209	0	0
ENSMUSG00000099694	0	0	0	0	0	0
ENSMUSG00000101923	0	0	0	0	0	1.04535234213678
ENSMUSG00000066877	732.723540459563	1031.49428808447	1057.57230874224	798.721925163682	1321.60801636206	3441.29991031428
ENSMUSG00000103422	0	0	0	0	0	0
ENSMUSG00000103945	0	0	0	0	0	0
ENSMUSG00000026051	258.138680718805	154.724143212671	36.6082722256928	10.1964501084725	512.617062824817	1518.89695312474
ENSMUSG00000100764	2.661223512565	5.73052382269152	2.03379290142738	4.24852087853022	1.09768107671267	16.7256374741885
ENSMUSG00000100635	0	0	0	0	0	0
ENSMUSG00000100480	3.54829801675333	0	8.13517160570952	4.24852087853022	9.87912969041404	4.18140936854712
ENSMUSG00000057363	2018.98157153265	1211.43273611699	1652.45673240975	1690.91130965503	1668.47523660326	1080.89432176943
ENSMUSG00000090243	0	0	0	0	0	0
ENSMUSG00000100701	6.20952152931833	2.29220952907661	11.1858609578506	12.7455626355907	12.0744918438394	4.18140936854712
ENSMUSG00000101395	0	0	0	0	0	0
ENSMUSG00000088848	0	0	0	0	0	0
ENSMUSG00000095757	0	0	0	0	0	0
ENSMUSG00000041763	1752.85922027615	1032.64039284901	2209.71598740085	1736.79533514315	754.106899701605	1193.7923747202
ENSMUSG00000047343	1.77414900837667	1.1461047645383	3.05068935214107	6.79763340564836	2.19536215342534	3.13605702641034
ENSMUSG00000090106	0	0	0	0	0	0
ENSMUSG00000091844	2.661223512565	16.0454667035363	2.03379290142738	5.09822505423627	2.19536215342534	2.09070468427356
ENSMUSG00000026049	337.088311591566	864.162992461881	356.930654200505	390.86392082478	297.471571789134	329.285987773086
ENSMUSG00000101104	11.5319685544483	2.29220952907661	6.10137870428214	11.8958584598846	5.48840538356335	25.0884562112827
ENSMUSG00000026047	813.447320340701	311.740495954419	678.269932626031	760.48523725691	406.141998383688	698.29536454737
ENSMUSG00000041684	557.969863134461	293.402819721806	518.617189863982	474.134930043973	263.443458411041	653.345213835488
ENSMUSG00000026048	484.34267928683	526.062086923082	459.637195722588	484.331380152445	469.807500833023	450.546859460952
ENSMUSG00000046828	0	0	0	0	0	0
ENSMUSG00000089703	0	0	0	0	0	0
ENSMUSG00000100966	0	0	0	0	0	0
ENSMUSG00000100769	0.887074504188333	0	1.01689645071369	0.849704175706044	0	1.04535234213678
ENSMUSG00000101567	15.0802665712017	20.6298857616895	25.4224112678422	28.8899419740055	26.3443458411041	24.043103869146
ENSMUSG00000056870	281.202617827702	108.879952631139	88.469991212091	175.888764371151	36.2234755315181	38.6780366590609
ENSMUSG00000102319	0	0	0	0	0	0
ENSMUSG00000089877	0	0	0	0	0	0
ENSMUSG00000101701	0	0	0	0	0	0
ENSMUSG00000103071	0	0	0	0	0	0
ENSMUSG00000100434	0	0	0	0	0	0
ENSMUSG00000100013	0	0	0	0	0	0
ENSMUSG00000101251	0	0	0	0	0	0
ENSMUSG00000101937	0	0	0	0	1.09768107671267	0
ENSMUSG00000026043	97064.5793227916	26958.67627147	11339.4123219084	32069.5349994975	39087.3254606615	10039.5638938816
ENSMUSG00000026042	39219.3379791746	4336.86042901294	2953.06729287256	21125.3452164037	7454.35219195575	7914.36258231757
ENSMUSG00000104476	0	0	0	0	0	0
ENSMUSG00000100218	0	0	0	0	0	0
ENSMUSG00000100361	0	0	0	0.849704175706044	1.09768107671267	0
ENSMUSG00000100894	0	0	0	0	0	0
ENSMUSG00000095121	0	0	0	0	0	0
ENSMUSG00000065255	0	0	0	0	0	0
ENSMUSG00000100843	1.77414900837667	3.43831429361491	5.08448225356845	0.849704175706044	51.5910106054955	14.6349327899149
ENSMUSG00000087764	0	0	0	0	0	0
ENSMUSG00000100482	0	0	0	0	0	0
ENSMUSG00000025995	2201.71891939544	1737.49482304007	2109.04323878019	2364.72672098992	1039.5039796469	1344.3231119879
ENSMUSG00000099850	0	0	0	0	0	0
ENSMUSG00000084817	3523.45993063606	2108.83276675048	2175.14150807658	5027.69960765266	5336.92539497701	3067.06377182931
ENSMUSG00000098549	0.887074504188333	2.29220952907661	2.03379290142738	3.39881670282418	0	1.04535234213678
ENSMUSG00000099381	0.887074504188333	0	1.01689645071369	0	0	0
ENSMUSG00000025993	107.336015006788	135.24036221552	1108.41713127792	168.241426789797	71.3492699863236	589.578720965144
ENSMUSG00000099946	0	1.1461047645383	0	0	0	0
ENSMUSG00000070896	3.54829801675333	4.58441905815322	3.05068935214107	1.69940835141209	1.09768107671267	4.18140936854712
ENSMUSG00000090682	0.887074504188333	3.43831429361491	2.03379290142738	0	1.09768107671267	1.04535234213678
ENSMUSG00000044457	0	2.29220952907661	0	0	0	0
ENSMUSG00000099432	1.77414900837667	0	0	0	0	0
ENSMUSG00000041144	1865.51768230806	1878.46570907828	1767.36603134039	1449.59532375451	4197.53243734925	2458.66870870571
ENSMUSG00000096047	0	0	0	0	0	0
ENSMUSG00000101262	93.142822939775	119.194895511984	119.993781184215	88.3692342734286	71.3492699863236	67.9479022388907
